geneID	geneSymbol	bioType	annotationLevel	SRR7850870	SRR7850871	SRR7850872	SRR7850873	SRR7850874	SRR7850875	SRR7850876	SRR7850877	SRR7850878
ENSMUSG00000040714.14	Klc3	protein_coding	2	9.0	35.0	30.0	32.0	29.0	40.0	23.0	30.0	21.0
ENSMUSG00000040715.12	Rsc1a1	protein_coding	2	128.73	335.74	343.77	343.21	410.62	486.15	411.71	388.38	144.53
ENSMUSG00000040717.6	Il17rd	protein_coding	2	706.0	1422.0	1060.0	1095.0	1618.0	1858.0	1574.0	1618.0	541.0
ENSMUSG00000040720.15	Virma	protein_coding	2	1932.0	5189.0	4397.0	4608.0	5899.0	7192.0	4194.0	5068.0	2440.0
ENSMUSG00000040721.9	Zfhx2	protein_coding	2	556.0	1513.0	1313.0	1342.0	1654.0	1172.0	999.0	1273.0	404.0
ENSMUSG00000040722.7	Scamp5	protein_coding	2	740.0	2331.0	2083.0	2118.0	2412.0	2236.0	1387.0	1701.0	885.0
ENSMUSG00000040723.14	Rcsd1	protein_coding	2	144.0	338.0	305.0	295.0	423.0	356.0	272.0	365.0	166.0
ENSMUSG00000040724.5	Kcna2	protein_coding	2	76.0	290.0	251.0	284.0	261.0	279.0	137.0	188.0	134.0
ENSMUSG00000040725.13	Hnrnpul1	protein_coding	2	3226.0	8218.0	7402.0	7641.0	9784.0	10359.0	6712.0	8339.0	3893.0
ENSMUSG00000040726.10	Hesx1	protein_coding	2	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
ENSMUSG00000040728.15	Esrp1	protein_coding	2	1.0	2.0	0.0	0.0	3.0	1.0	4.0	2.0	25.0
ENSMUSG00000040729.8	Cep126	protein_coding	2	133.0	285.0	249.0	284.0	299.0	374.0	267.0	385.0	145.0
ENSMUSG00000040731.13	Eif4h	protein_coding	2	4744.0	11860.0	10460.0	10814.0	14228.0	16717.0	10561.0	12478.0	5937.0
ENSMUSG00000040732.20	Erg	protein_coding	2	48.0	157.0	159.0	121.0	199.0	210.0	136.0	175.0	64.0
ENSMUSG00000040734.14	Ppp1r13l	protein_coding	2	25.0	39.0	36.0	42.0	54.0	51.0	30.0	49.0	25.0
ENSMUSG00000040738.10	Ints8	protein_coding	2	1323.0	3270.0	2870.0	2944.0	3883.0	4889.0	2965.0	3500.0	1460.0
ENSMUSG00000040740.7	Slc25a34	protein_coding	2	2.0	8.0	5.0	9.0	7.0	5.0	2.0	2.0	2.0
ENSMUSG00000040746.15	Rnf167	protein_coding	2	568.0	1664.0	1486.0	1436.0	1795.0	1911.0	1127.0	1392.0	612.0
ENSMUSG00000040747.9	Cd53	protein_coding	2	26.0	87.0	74.0	68.0	82.0	77.0	34.0	72.0	40.0
ENSMUSG00000040749.11	Siah1b	protein_coding	2	228.73	495.59	408.66	419.45	628.56	752.3	498.91	544.89	271.46
ENSMUSG00000040751.12	Lat2	protein_coding	2	36.0	92.0	79.0	85.0	102.0	107.0	62.0	92.0	33.0
ENSMUSG00000040752.16	Myh6	protein_coding	2	6.6	23.64	45.04	30.1	28.9	16.33	9.0	20.54	10.55
ENSMUSG00000040759.9	Cmtm5	protein_coding	2	0.0	5.0	1.0	6.0	5.0	0.0	1.0	9.0	7.0
ENSMUSG00000040760.11	Appl1	protein_coding	2	1271.0	3270.0	3084.0	2972.0	3438.0	4493.0	2401.0	3131.0	1629.0
ENSMUSG00000040761.16	Spen	protein_coding	2	1115.0	3667.0	2966.0	3341.0	3825.0	2838.0	2285.0	2923.0	1222.0
ENSMUSG00000040767.10	Snrnp25	protein_coding	2	125.0	296.0	298.0	253.0	381.0	363.0	290.0	331.0	137.0
ENSMUSG00000040770.5	Il25	protein_coding	2	0.0	2.0	4.0	1.0	2.0	1.0	0.0	3.0	0.0
ENSMUSG00000040771.14	Oard1	protein_coding	2	370.0	889.0	790.0	777.0	1076.0	1272.0	735.0	917.0	383.0
ENSMUSG00000040774.15	Cept1	protein_coding	2	368.0	997.0	834.0	868.0	1115.0	1468.0	769.0	1072.0	451.0
ENSMUSG00000040775.6	Gm9772	processed_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000040782.12	Cop1	protein_coding	2	2135.92	6850.57	5809.9	6045.75	6638.89	8535.91	4671.08	6238.78	2771.44
ENSMUSG00000040785.19	Ttc3	protein_coding	1	13156.0	38451.0	32910.5	32932.0	41608.0	46563.0	25238.0	33712.0	15088.0
ENSMUSG00000040794.5	C1qtnf4	protein_coding	2	92.0	248.0	227.0	181.0	301.0	236.0	146.0	220.0	117.0
ENSMUSG00000040795.12	Iqcc	protein_coding	2	273.0	720.0	623.0	588.0	776.0	842.0	516.0	682.0	240.0
ENSMUSG00000040797.16	Iqsec3	protein_coding	2	164.0	482.0	426.0	431.0	478.0	375.0	227.0	354.0	113.0
ENSMUSG00000040808.4	S100g	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000040809.10	Chil3	protein_coding	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000040811.15	Eml2	protein_coding	2	177.0	500.0	547.0	500.0	591.0	641.0	427.0	524.0	293.0
ENSMUSG00000040812.14	Agbl2	protein_coding	2	17.0	55.0	34.0	27.0	35.0	36.0	32.0	44.0	24.0
ENSMUSG00000040813.16	Tex264	protein_coding	1	135.0	445.0	357.0	382.0	447.0	486.0	295.0	467.0	203.0
ENSMUSG00000040818.10	Dennd6a	protein_coding	2	978.0	2591.0	2166.0	2249.0	2849.0	3488.0	2039.0	2448.0	1105.0
ENSMUSG00000040820.16	Hlcs	protein_coding	2	217.0	544.0	495.0	468.0	617.0	702.0	525.0	581.0	227.0
ENSMUSG00000040822.7	1700123O20Rik	protein_coding	2	373.0	1060.0	819.0	838.0	1091.0	1396.0	829.0	1005.0	437.0
ENSMUSG00000040824.3	Snrpd2	protein_coding	2	1135.08	3025.1	2566.58	2573.97	3339.46	3830.95	2568.12	3201.86	1435.5
ENSMUSG00000040828.10	Catsperd	protein_coding	2	14.0	12.0	8.0	14.0	29.0	10.0	11.0	14.0	9.0
ENSMUSG00000040829.14	Zmynd15	protein_coding	1	2.0	11.0	12.0	14.0	20.0	11.0	6.0	7.0	4.0
ENSMUSG00000040836.15	Gpr161	protein_coding	2	1682.0	4808.0	4056.0	4101.0	5266.0	5707.0	3206.0	4242.0	1957.0
ENSMUSG00000040838.10	Gm11639	protein_coding	1	1.0	1.0	0.0	3.0	0.0	3.0	1.0	0.0	1.0
ENSMUSG00000040840.7	4930579G18Rik	lncRNA	2	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
ENSMUSG00000040841.5	Six5	protein_coding	2	229.0	439.0	356.0	433.0	593.0	661.0	530.0	582.0	252.0
ENSMUSG00000040842.17	Szrd1	protein_coding	2	1195.0	2964.0	2468.0	2532.0	3478.0	4265.0	2705.0	3219.0	1519.0
ENSMUSG00000040843.10	Tiprl	protein_coding	2	590.0	1583.0	1419.0	1415.0	1830.0	2289.0	1237.0	1626.0	813.0
ENSMUSG00000040848.11	Sft2d2	protein_coding	2	419.0	838.0	780.0	738.0	918.0	1429.0	870.0	1002.0	531.0
ENSMUSG00000040850.17	Psme4	protein_coding	2	3458.0	8863.0	7689.0	7651.0	10547.0	12593.0	7706.0	8988.0	4041.0
ENSMUSG00000040852.6	Plekhh2	protein_coding	2	129.0	292.0	240.0	319.0	299.0	632.0	268.0	405.0	291.0
ENSMUSG00000040855.15	Reps2	protein_coding	2	225.0	715.0	647.0	568.0	806.0	725.0	364.0	531.0	253.0
ENSMUSG00000040856.17	Dlk1	protein_coding	2	587.0	766.0	648.0	574.0	1923.0	1638.0	1415.0	1484.0	353.0
ENSMUSG00000040857.15	Erf	protein_coding	2	327.0	833.0	683.0	763.0	997.0	1315.0	885.0	1067.0	589.0
ENSMUSG00000040859.14	Bsdc1	protein_coding	2	714.0	1817.0	1628.0	1674.0	2013.0	2223.0	1245.0	1641.0	806.0
ENSMUSG00000040860.16	Crocc	protein_coding	2	843.0	2157.0	1805.0	1882.0	2404.0	2008.0	1632.0	1966.0	719.0
ENSMUSG00000040865.15	Ino80d	protein_coding	2	1077.0	3094.0	2681.0	2800.0	3244.0	3786.0	2298.0	2891.0	1318.0
ENSMUSG00000040866.13	Rsph6a	protein_coding	2	1.0	7.0	9.0	7.0	9.0	8.0	5.0	7.0	5.0
ENSMUSG00000040867.12	Begain	protein_coding	2	106.0	330.0	265.0	297.0	360.0	263.0	185.0	266.0	114.0
ENSMUSG00000040875.12	Osbpl10	protein_coding	1	56.0	145.0	92.0	90.0	164.0	150.0	106.0	114.0	44.0
ENSMUSG00000040877.16	Wdr25	protein_coding	2	103.0	256.0	258.0	243.0	294.0	265.0	206.0	251.0	104.0
ENSMUSG00000040883.17	Tmem205	protein_coding	2	95.0	279.0	271.0	249.0	307.0	373.0	198.0	265.0	132.0
ENSMUSG00000040888.10	Gfer	protein_coding	2	262.0	804.0	632.0	722.0	711.0	1035.0	702.0	816.0	500.0
ENSMUSG00000040891.6	Foxa3	protein_coding	2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000040896.16	Kcnd3	protein_coding	2	511.0	1722.0	1487.0	1558.0	1643.0	1552.0	817.0	1129.0	532.0
ENSMUSG00000040899.14	Ccr6	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000040901.8	Kcnk18	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000040904.10	Gm21988	protein_coding	2	35.73	103.02	77.5	115.64	132.64	115.75	118.96	122.15	47.98
ENSMUSG00000040907.15	Atp1a3	protein_coding	2	684.0	2369.0	1939.0	2106.0	2358.0	1604.0	1112.0	1538.0	627.0
ENSMUSG00000040913.11	Fbxw4	protein_coding	2	106.0	328.0	279.0	273.0	349.0	444.0	291.0	341.0	142.0
ENSMUSG00000040918.12	Slc19a2	protein_coding	2	204.0	452.0	389.0	402.0	448.0	787.0	453.0	556.0	394.0
ENSMUSG00000040919.13	4930505A04Rik	protein_coding	2	1.0	1.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0
ENSMUSG00000040928.15	S100pbp	protein_coding	2	793.0	1931.0	1639.0	1651.0	2162.0	2942.0	1812.0	2122.0	1037.0
ENSMUSG00000040929.17	Rfx3	protein_coding	2	1770.0	4392.0	4111.0	3837.0	4975.0	6540.0	3410.0	4762.0	1955.0
ENSMUSG00000040935.12	Padi6	protein_coding	2	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000040936.15	Ulk4	protein_coding	2	169.0	538.0	422.0	466.0	476.0	502.0	339.0	481.0	213.0
ENSMUSG00000040938.16	Slc16a11	protein_coding	2	0.0	4.0	5.0	2.0	3.0	1.0	3.0	4.0	1.0
ENSMUSG00000040940.18	Arhgef1	protein_coding	2	395.0	1009.0	996.0	996.0	1197.0	975.0	787.0	1015.0	435.0
ENSMUSG00000040943.12	Tet2	protein_coding	2	1643.0	4512.0	4249.0	4321.0	4922.0	4907.0	2937.0	3727.0	1667.0
ENSMUSG00000040945.13	Rcc2	protein_coding	2	3869.0	9482.0	8112.0	8545.0	11767.0	11897.0	8354.0	9429.0	4432.0
ENSMUSG00000040950.13	Mgl2	protein_coding	2	5.0	0.0	7.0	7.0	6.0	6.0	6.0	8.0	3.0
ENSMUSG00000040952.16	Rps19	protein_coding	2	4066.42	11541.87	9575.73	10287.53	12561.19	14828.25	9459.72	11764.1	5785.11
ENSMUSG00000040957.15	Cables1	protein_coding	2	99.0	255.0	246.0	235.0	325.0	348.0	192.0	328.0	142.0
ENSMUSG00000040963.15	Asgr2	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000040964.16	Arhgef10l	protein_coding	1	552.0	1480.0	1480.0	1422.0	1795.0	1720.0	1165.0	1271.0	574.0
ENSMUSG00000040966.10	Slc22a2	protein_coding	2	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0
ENSMUSG00000040969.14	Arhgef38	protein_coding	1	0.0	3.0	0.0	1.0	0.0	2.0	0.0	0.0	4.0
ENSMUSG00000040972.8	Igsf21	protein_coding	2	121.0	312.0	306.0	307.0	320.0	293.0	157.0	262.0	118.0
ENSMUSG00000040978.4	Gm11992	protein_coding	2	9.0	36.0	30.0	7.0	17.0	35.0	16.0	23.0	14.0
ENSMUSG00000040985.13	Sun3	protein_coding	2	0.0	2.0	0.0	2.0	2.0	3.0	1.0	2.0	1.0
ENSMUSG00000040987.15	Mill2	protein_coding	2	3.0	17.0	10.0	9.0	14.0	8.0	7.0	9.0	3.0
ENSMUSG00000040990.17	Sh3kbp1	protein_coding	2	374.0	1198.0	1126.0	1183.0	1292.0	1470.0	775.0	1025.0	503.0
ENSMUSG00000040997.13	Abhd4	protein_coding	2	533.0	1256.0	965.0	1018.0	1465.0	1356.0	902.0	1088.0	548.0
ENSMUSG00000040998.18	Npnt	protein_coding	2	83.0	283.0	283.0	222.0	183.0	877.0	223.0	384.0	263.0
ENSMUSG00000041000.8	Trim62	protein_coding	2	188.0	472.0	345.0	392.0	588.0	485.0	367.0	466.0	192.0
ENSMUSG00000041009.8	Iqcf4	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041012.4	Cmtm8	protein_coding	2	40.0	122.0	108.0	109.0	141.0	155.0	106.0	168.0	78.0
ENSMUSG00000041014.17	Nrg3	protein_coding	2	121.0	444.0	447.0	414.0	369.0	397.0	185.0	292.0	164.0
ENSMUSG00000041020.14	Map7d2	protein_coding	2	169.0	421.0	316.0	337.0	452.0	537.0	322.0	366.0	162.0
ENSMUSG00000041025.15	Iffo2	protein_coding	2	189.0	457.95	393.63	425.78	548.19	635.37	416.0	519.13	263.52
ENSMUSG00000041028.16	Ghitm	protein_coding	2	1081.0	3108.0	2505.0	2533.0	3151.0	4439.0	2303.0	3134.0	1582.0
ENSMUSG00000041035.9	Gm17018	protein_coding	2	162.0	378.0	307.0	308.0	396.0	546.0	357.0	405.0	168.0
ENSMUSG00000041037.8	Irgq	protein_coding	2	1267.0	3353.0	3043.0	3061.0	3943.0	3777.0	2122.0	2802.0	1386.0
ENSMUSG00000041040.12	Fam117b	protein_coding	2	1283.0	3869.0	3258.0	3170.0	4484.0	4697.0	2554.0	3399.0	1603.0
ENSMUSG00000041044.9	Lrit1	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041046.7	Ramp3	protein_coding	2	9.0	15.0	31.0	13.0	15.0	21.0	17.0	29.0	18.0
ENSMUSG00000041052.8	Slc7a13	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000041057.10	Wdr43	protein_coding	2	1182.0	2924.0	2593.0	2622.0	3372.0	5131.0	2830.0	3504.0	1695.0
ENSMUSG00000041058.15	Wwp1	protein_coding	2	640.0	1658.0	1474.0	1340.9	1856.0	2551.94	1423.0	1848.98	933.01
ENSMUSG00000041062.7	Mslnl	protein_coding	2	0.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0	0.0
ENSMUSG00000041064.13	Pif1	protein_coding	2	465.0	1090.0	875.0	910.0	1247.0	1206.0	902.0	927.0	438.0
ENSMUSG00000041068.6	4930596D02Rik	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041073.10	Nacad	protein_coding	2	809.0	2013.0	1768.0	1780.0	2493.0	2090.0	1256.0	1742.0	713.0
ENSMUSG00000041075.8	Fzd7	protein_coding	2	412.0	943.0	727.0	835.0	1139.0	1546.0	1101.0	1342.0	679.0
ENSMUSG00000041078.7	Grid1	protein_coding	2	130.0	362.0	364.0	379.0	412.0	348.0	197.0	264.0	154.0
ENSMUSG00000041079.12	Rwdd2b	protein_coding	2	75.0	232.0	252.0	219.0	317.0	317.0	206.0	238.0	119.0
ENSMUSG00000041084.8	Ostc	protein_coding	2	861.0	2238.0	1942.0	1850.0	2514.0	3751.0	2018.0	2616.0	1380.0
ENSMUSG00000041096.13	Tspyl2	protein_coding	2	537.0	1349.0	1211.0	1257.0	1780.0	1786.0	1129.0	1397.0	624.0
ENSMUSG00000041112.17	Elmo1	protein_coding	2	412.0	1263.0	986.0	1079.0	1312.0	1334.0	742.0	1032.0	398.0
ENSMUSG00000041115.16	Iqsec2	protein_coding	1	65.0	228.0	196.0	198.0	216.0	206.0	139.0	133.0	88.0
ENSMUSG00000041117.8	Ccdc8	protein_coding	2	578.0	1327.0	1031.0	1205.0	1690.0	1945.0	1289.0	1387.0	648.0
ENSMUSG00000041119.12	Pde9a	protein_coding	2	291.0	860.0	802.0	772.0	823.0	810.0	512.0	590.0	289.0
ENSMUSG00000041120.6	Nbl1	protein_coding	2	87.0	228.0	253.0	195.0	285.0	296.0	211.0	237.0	117.0
ENSMUSG00000041124.11	Msantd4	protein_coding	2	1439.0	3786.0	3185.0	3287.0	4605.0	5624.0	3323.0	4102.0	1894.0
ENSMUSG00000041126.16	H2afv	protein_coding	2	1722.0	4193.0	3616.0	3695.0	5004.0	5144.0	3423.0	3954.0	1714.0
ENSMUSG00000041130.10	Zfp598	protein_coding	2	503.0	1444.0	1119.0	1209.0	1448.0	1519.0	1199.0	1275.0	681.0
ENSMUSG00000041132.11	N4bp2l1	protein_coding	2	48.0	134.0	130.0	96.0	128.0	137.0	70.0	112.0	54.0
ENSMUSG00000041133.11	Smc1a	protein_coding	2	3052.0	8389.0	7318.0	7430.0	9661.0	11513.0	7342.0	8323.0	4015.0
ENSMUSG00000041134.15	Cyyr1	protein_coding	2	89.0	163.0	209.07	177.17	282.1	236.13	175.21	236.0	79.0
ENSMUSG00000041135.15	Ripk2	protein_coding	2	112.0	226.0	183.0	172.0	252.0	301.0	182.0	222.0	104.0
ENSMUSG00000041138.16	Nme8	protein_coding	2	0.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000041141.7	Pnmal1	protein_coding	2	694.0	1717.0	1438.0	1306.0	2137.0	2152.0	1241.0	1599.0	522.0
ENSMUSG00000041143.16	Tmco4	protein_coding	2	13.0	40.0	21.0	35.0	38.0	43.0	24.0	26.0	12.0
ENSMUSG00000041144.11	Dnah7b	protein_coding	2	181.13	418.2	388.29	338.83	439.58	453.56	371.48	465.47	149.53
ENSMUSG00000041147.10	Brca2	protein_coding	2	1125.0	2837.0	2448.0	2532.0	3151.0	3889.0	2597.0	2994.0	1336.0
ENSMUSG00000041153.9	Osgin2	protein_coding	2	347.0	933.0	759.0	809.0	976.0	1201.0	714.0	879.0	417.0
ENSMUSG00000041161.8	Otud3	protein_coding	2	120.0	238.0	200.0	207.0	331.0	324.0	190.0	217.0	112.0
ENSMUSG00000041164.15	Zmiz2	protein_coding	2	596.0	1714.0	1492.0	1476.0	1951.0	1443.0	1119.0	1247.0	589.0
ENSMUSG00000041165.6	Spem1	protein_coding	2	1.0	9.0	7.0	11.0	10.0	18.0	2.0	8.0	1.0
ENSMUSG00000041168.10	Lonp1	protein_coding	2	1041.0	2739.0	2198.0	2336.0	3201.0	3493.0	2434.0	2895.0	1414.0
ENSMUSG00000041180.13	Hectd2	protein_coding	2	432.0	1307.0	1211.0	1378.0	1130.0	1319.0	612.0	887.0	485.0
ENSMUSG00000041187.16	Prkd2	protein_coding	2	105.0	280.0	240.0	251.0	352.0	265.0	244.0	281.0	126.0
ENSMUSG00000041189.9	Chrnb1	protein_coding	2	13.0	29.0	24.0	25.0	23.0	57.0	29.0	49.0	44.0
ENSMUSG00000041193.15	Pla2g5	protein_coding	2	4.0	7.0	5.0	6.0	6.0	13.0	5.0	14.0	5.0
ENSMUSG00000041199.3	Rpusd1	protein_coding	2	79.0	229.0	235.0	223.0	290.0	263.0	187.0	202.0	98.0
ENSMUSG00000041202.12	Pla2g2d	protein_coding	2	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSMUSG00000041203.9	Trir	protein_coding	2	871.0	2307.0	1991.0	2005.0	2664.0	3054.0	1805.0	2376.0	991.0
ENSMUSG00000041205.8	Map6d1	protein_coding	2	18.0	33.0	50.0	30.0	48.0	58.0	27.0	60.0	11.0
ENSMUSG00000041215.16	Yeats2	protein_coding	2	1904.0	4912.0	4418.0	4574.0	5487.0	5998.0	3957.0	4572.0	2225.0
ENSMUSG00000041216.15	Clvs1	protein_coding	2	450.0	1437.0	1369.0	1359.0	1495.0	1365.0	808.0	1081.0	462.0
ENSMUSG00000041219.14	Arhgap11a	protein_coding	2	1326.0	3799.0	3480.0	3353.0	4116.0	4986.0	3005.0	3668.0	1637.0
ENSMUSG00000041220.10	Elovl6	protein_coding	2	1471.99	3797.98	3209.99	3401.99	4523.97	6601.97	3709.99	4600.98	2232.99
ENSMUSG00000041225.16	Arhgap12	protein_coding	2	1427.0	3694.0	3274.0	3374.0	4346.0	4865.0	2843.0	3729.0	1662.0
ENSMUSG00000041229.15	Phf8	protein_coding	1	739.0	2024.0	1767.0	1738.0	2356.0	2535.0	1562.0	1955.0	815.0
ENSMUSG00000041231.15	Ublcp1	protein_coding	2	351.31	1168.33	873.95	952.74	1048.8	1521.77	756.17	947.04	597.11
ENSMUSG00000041235.12	Chd7	protein_coding	2	3333.0	8672.0	7373.0	7861.0	10138.0	9592.0	6598.0	8121.0	3339.0
ENSMUSG00000041236.8	Vps41	protein_coding	2	1079.0	3250.0	2822.0	2721.0	3462.0	3865.0	2193.0	2834.0	1324.0
ENSMUSG00000041237.12	Pklr	protein_coding	2	8.0	9.0	6.0	4.0	9.0	1.0	9.0	13.0	2.0
ENSMUSG00000041238.16	Rbbp8	protein_coding	2	776.0	2148.0	1681.0	1824.0	2337.0	3120.0	1838.0	2203.0	1099.0
ENSMUSG00000041241.12	Mul1	protein_coding	2	289.0	816.0	652.0	664.0	889.0	957.0	665.0	752.0	337.0
ENSMUSG00000041245.13	Wnk3	protein_coding	2	1487.0	3820.0	3152.0	3371.0	4643.0	4955.0	2740.0	3494.0	1538.0
ENSMUSG00000041247.8	Lamp3	protein_coding	2	0.0	0.0	1.0	3.0	2.0	6.98	3.0	8.93	3.0
ENSMUSG00000041248.9	Kcnj1	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041255.2	Tmco5b	protein_coding	2	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0
ENSMUSG00000041258.18	Zfp236	protein_coding	2	1114.0	2890.0	2415.0	2641.0	3393.0	3722.0	2203.0	2898.0	1190.0
ENSMUSG00000041261.9	Car8	protein_coding	2	23.0	49.0	38.0	35.0	63.0	61.0	59.0	43.0	22.0
ENSMUSG00000041263.14	Rusc1	protein_coding	2	581.0	1720.0	1552.0	1513.0	2009.0	1753.0	1119.0	1515.0	715.0
ENSMUSG00000041264.16	Uspl1	protein_coding	1	1236.0	3325.0	2722.0	2816.0	3485.0	4275.0	2627.0	3264.0	1491.0
ENSMUSG00000041268.17	Dmxl2	protein_coding	2	1830.0	5905.0	5672.0	5514.0	5788.0	6110.0	3014.0	4251.0	2307.0
ENSMUSG00000041272.11	Tox	protein_coding	2	239.0	670.0	565.0	565.0	782.0	906.0	589.0	711.0	276.0
ENSMUSG00000041278.10	Ttc1	protein_coding	2	441.0	1134.0	942.0	1012.0	1253.0	1542.0	957.0	1142.0	523.0
ENSMUSG00000041287.5	Sox15	protein_coding	2	0.0	6.0	7.0	2.0	1.0	3.0	4.0	4.0	1.0
ENSMUSG00000041293.5	Adgrf1	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041297.8	Cdk13	protein_coding	2	1722.0	4647.0	3912.0	3988.0	5198.0	6084.0	3642.0	4503.0	2005.0
ENSMUSG00000041298.15	Katnal1	protein_coding	2	633.67	1808.63	1632.0	1530.0	1985.34	2385.21	1304.0	1634.0	769.0
ENSMUSG00000041301.15	Cftr	protein_coding	1	1.0	22.0	10.0	13.0	9.0	10.0	7.0	11.0	12.0
ENSMUSG00000041303.7	Gtf3c3	protein_coding	2	959.98	2393.94	2132.96	2124.85	2795.93	3617.9	2079.89	2549.98	1204.98
ENSMUSG00000041308.6	Sntb2	protein_coding	2	386.0	777.0	588.0	669.0	1029.0	1057.0	800.0	933.0	361.0
ENSMUSG00000041309.17	Nkx6-2	protein_coding	2	35.0	42.0	46.0	33.0	69.0	31.0	54.0	41.0	18.0
ENSMUSG00000041313.14	Slc7a1	protein_coding	2	800.0	2589.0	2273.0	2278.0	2278.0	3903.0	1974.0	2772.0	1664.0
ENSMUSG00000041319.14	Thoc6	protein_coding	2	265.0	654.0	593.0	616.0	808.0	973.0	630.0	751.0	395.0
ENSMUSG00000041323.6	Ak7	protein_coding	2	33.0	154.0	103.0	57.0	40.0	62.0	37.0	65.0	16.0
ENSMUSG00000041324.14	Inhba	protein_coding	2	7.0	34.0	31.0	30.0	18.0	21.0	15.0	13.0	10.0
ENSMUSG00000041328.16	Pcf11	protein_coding	2	1705.0	4318.0	3705.0	3889.0	4864.0	5841.0	3443.0	4329.0	2077.0
ENSMUSG00000041329.13	Atp1b2	protein_coding	2	62.0	208.0	195.0	155.0	200.0	133.0	91.0	123.0	43.0
ENSMUSG00000041333.6	Mup4	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041341.10	Atg2b	protein_coding	2	996.1	2948.0	2661.49	2719.14	3337.36	3488.07	2105.09	2597.0	1285.06
ENSMUSG00000041343.19	Ankrd42	protein_coding	2	218.0	536.0	451.0	483.0	576.0	580.0	405.0	478.0	228.0
ENSMUSG00000041346.11	Wrap53	protein_coding	2	258.0	683.0	544.0	576.0	798.0	794.0	580.0	673.0	263.0
ENSMUSG00000041347.5	Bdkrb1	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ENSMUSG00000041351.16	Rap1gap	protein_coding	2	98.0	371.0	321.0	314.0	332.0	247.0	179.0	253.0	118.0
ENSMUSG00000041353.12	Tmem29	protein_coding	2	292.0	1007.0	871.0	867.0	998.0	1110.0	627.0	775.0	358.0
ENSMUSG00000041354.16	Rgl2	protein_coding	2	643.0	1541.0	1339.0	1467.0	2010.0	1828.0	1390.0	1694.0	698.0
ENSMUSG00000041355.13	Ssr2	protein_coding	2	825.0	2166.0	1759.0	1792.0	2458.0	3073.0	1838.0	2458.0	1174.0
ENSMUSG00000041358.1	Nutm1	protein_coding	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0
ENSMUSG00000041359.14	Tcl1	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041360.8	Pum3	protein_coding	2	909.0	2371.0	2215.0	2153.0	2607.0	3577.0	2018.0	2636.0	1218.0
ENSMUSG00000041361.13	Myzap	protein_coding	2	41.0	81.0	100.0	62.0	88.0	93.0	109.0	94.0	34.0
ENSMUSG00000041362.17	Shtn1	protein_coding	2	403.0	1491.0	1577.0	1481.0	1392.0	1485.0	723.0	998.0	558.0
ENSMUSG00000041372.10	B4galnt3	protein_coding	2	9.0	13.0	11.0	15.0	13.0	8.0	9.0	20.0	32.0
ENSMUSG00000041375.18	Ccdc9	protein_coding	2	421.0	963.0	851.0	957.0	1218.0	1287.0	856.0	1052.0	525.0
ENSMUSG00000041377.12	Ninj2	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSMUSG00000041378.2	Cldn5	protein_coding	2	229.0	503.0	580.0	434.0	550.0	645.0	404.0	550.0	179.0
